 Volume in drive C has no label.
 Volume Serial Number is FCCE-4B22

 Directory of C:\Users\Admin\AppData\Local\Temp

06-08-2025  17:36                 0 AVIRUP-1\Admin         xml_file (228).xml
06-08-2025  17:37                 0 AVIRUP-1\Admin         xml_file (229).xml
07-08-2025  00:12                 0 AVIRUP-1\Admin         xml_file (23).xml
06-08-2025  17:37                 0 AVIRUP-1\Admin         xml_file (230).xml
06-08-2025  17:38                 0 AVIRUP-1\Admin         xml_file (231).xml
06-08-2025  17:38                 0 AVIRUP-1\Admin         xml_file (232).xml
06-08-2025  17:39                 0 AVIRUP-1\Admin         xml_file (233).xml
06-08-2025  17:39                 0 AVIRUP-1\Admin         xml_file (234).xml
06-08-2025  17:40                 0 AVIRUP-1\Admin         xml_file (235).xml
06-08-2025  17:40                 0 AVIRUP-1\Admin         xml_file (236).xml
06-08-2025  17:42                 0 AVIRUP-1\Admin         xml_file (237).xml
06-08-2025  17:42                 0 AVIRUP-1\Admin         xml_file (238).xml
06-08-2025  17:44                 0 AVIRUP-1\Admin         xml_file (239).xml
07-08-2025  00:12                 0 AVIRUP-1\Admin         xml_file (24).xml
06-08-2025  17:44                 0 AVIRUP-1\Admin         xml_file (240).xml
06-08-2025  17:45                 0 AVIRUP-1\Admin         xml_file (241).xml
06-08-2025  17:45                 0 AVIRUP-1\Admin         xml_file (242).xml
06-08-2025  21:56                 0 AVIRUP-1\Admin         xml_file (243).xml
06-08-2025  21:56                 0 AVIRUP-1\Admin         xml_file (244).xml
07-08-2025  14:48                 0 AVIRUP-1\Admin         xml_file (245).xml
07-08-2025  14:48                 0 AVIRUP-1\Admin         xml_file (246).xml
07-08-2025  14:50                 0 AVIRUP-1\Admin         xml_file (247).xml
07-08-2025  14:50                 0 AVIRUP-1\Admin         xml_file (248).xml
07-08-2025  14:52                 0 AVIRUP-1\Admin         xml_file (249).xml
07-08-2025  00:13                 0 AVIRUP-1\Admin         xml_file (25).xml
07-08-2025  14:52                 0 AVIRUP-1\Admin         xml_file (250).xml
07-08-2025  14:53                 0 AVIRUP-1\Admin         xml_file (251).xml
07-08-2025  14:53                 0 AVIRUP-1\Admin         xml_file (252).xml
07-08-2025  15:14                 0 AVIRUP-1\Admin         xml_file (253).xml
07-08-2025  15:14                 0 AVIRUP-1\Admin         xml_file (254).xml
07-08-2025  15:15                 0 AVIRUP-1\Admin         xml_file (255).xml
07-08-2025  15:15                 0 AVIRUP-1\Admin         xml_file (256).xml
07-08-2025  15:16                 0 AVIRUP-1\Admin         xml_file (257).xml
07-08-2025  15:16                 0 AVIRUP-1\Admin         xml_file (258).xml
07-08-2025  15:17                 0 AVIRUP-1\Admin         xml_file (259).xml
07-08-2025  00:13                 0 AVIRUP-1\Admin         xml_file (26).xml
07-08-2025  15:17                 0 AVIRUP-1\Admin         xml_file (260).xml
07-08-2025  15:19                 0 AVIRUP-1\Admin         xml_file (261).xml
07-08-2025  15:19                 0 AVIRUP-1\Admin         xml_file (262).xml
07-08-2025  15:21                 0 AVIRUP-1\Admin         xml_file (263).xml
07-08-2025  15:21                 0 AVIRUP-1\Admin         xml_file (264).xml
07-08-2025  15:22                 0 AVIRUP-1\Admin         xml_file (265).xml
07-08-2025  15:22                 0 AVIRUP-1\Admin         xml_file (266).xml
07-08-2025  15:37                 0 AVIRUP-1\Admin         xml_file (267).xml
07-08-2025  15:37                 0 AVIRUP-1\Admin         xml_file (268).xml
07-08-2025  15:38                 0 AVIRUP-1\Admin         xml_file (269).xml
07-08-2025  00:14                 0 AVIRUP-1\Admin         xml_file (27).xml
07-08-2025  15:38                 0 AVIRUP-1\Admin         xml_file (270).xml
07-08-2025  15:39                 0 AVIRUP-1\Admin         xml_file (271).xml
07-08-2025  15:39                 0 AVIRUP-1\Admin         xml_file (272).xml
07-08-2025  15:40                 0 AVIRUP-1\Admin         xml_file (273).xml
07-08-2025  15:40                 0 AVIRUP-1\Admin         xml_file (274).xml
07-08-2025  15:41                 0 AVIRUP-1\Admin         xml_file (275).xml
07-08-2025  15:41                 0 AVIRUP-1\Admin         xml_file (276).xml
07-08-2025  15:42                 0 AVIRUP-1\Admin         xml_file (277).xml
07-08-2025  15:42                 0 AVIRUP-1\Admin         xml_file (278).xml
07-08-2025  15:44                 0 AVIRUP-1\Admin         xml_file (279).xml
